departamento,cultivo,n_periodos,anio_inicio,anio_fin,duracion_anios,gaps,completitud_pct,produccion_total,produccion_promedio,area_sembrada_promedio,area_cosechada_promedio,rendimiento_promedio,cv_produccion,std_produccion,cv_area_sembrada,cv_rendimiento,tendencia_produccion_pendiente,tendencia_produccion_r2,tendencia_produccion_pvalue,tendencia_area_pendiente,tendencia_area_r2,mk_tau_produccion,mk_pvalue_produccion,mk_tau_area,mk_pvalue_area,n_periodos_A,n_periodos_B,n_ciclos_completos,produccion_promedio_A,produccion_promedio_B,ratio_AB,diferencia_AB,porcentaje_A_mayor_B,hhi_tiempo_produccion,hhi_espacial_cultivo
boyaca,pepino cohombro,35,2007,2024,18,1,97.22222222222221,16551.65,472.9042857142858,42.472857142857144,40.744285714285716,11.985681858998614,0.5697319088438579,269.42866140044123,0.587311187150597,0.23365458681717638,-16.709344186943053,0.10899112773954937,0.05275928730395565,-1.1254222083833758,0.05768081454520618,-0.23361344537815124,0.04838185040483917,-0.19611501402290535,0.0992211648436176,18,17,17,604.3888888888889,333.68529411764706,1.8112541953251322,270.70359477124185,94.11764705882352,0.03758058059629832,0.15017408413556602
cesar,aji,31,2007,2024,18,5,86.11111111111111,16400.309999999998,529.0422580645161,95.46935483870968,89.80225806451612,6.707328943188538,0.9654174856414308,510.7466465787101,0.6005061681087407,0.49631403092292015,10.370746694176125,0.011818040530600451,0.5604774574393542,0.6998452593078872,0.0042714723438031146,0.08611415107403705,0.496533019405085,0.11447191032699996,0.36741235632415004,18,13,13,610.4988888888888,416.25615384615384,1.466642314469004,194.24273504273498,46.15384615384615,0.061353722838154726,0.20793444438942935
cauca,brocoli,35,2007,2024,18,1,97.22222222222221,16150.749999999998,461.44999999999993,23.782857142857143,23.025714285714287,16.9744413401865,0.9790473793024477,451.7814131791144,0.8096180188387604,0.35290299619344223,76.72212460892906,0.8172302729842719,1.0044003602061389e-13,3.1774713461738067,0.771675699198603,0.8487834579729959,2.013681389187034e-12,0.8711726704283475,1.0261071910145444e-12,18,17,17,456.4416666666667,466.7529411764706,0.9779084959083196,-10.311274509803866,29.411764705882355,0.05517563119285362,0.28815083691932863
huila,cebolla de bulbo,35,2007,2024,18,1,97.22222222222221,16054.970000000001,458.7134285714286,47.64457142857142,44.16457142857142,10.619894895204403,0.5247823136825019,240.72469436294742,0.4435985377613884,0.24059804790391395,-16.377237667363556,0.1311595561973661,0.0325227749392844,0.13289192355025717,0.0011203405037543033,-0.3042016806722689,0.010156378915370136,-0.055462184873949584,0.6393217922234354,18,17,17,457.8166666666667,459.66294117647055,0.9959834166637875,-1.846274509803834,64.70588235294117,0.036215085885416026,0.32705758908039645
cundinamarca,avena,20,2007,2024,18,16,55.55555555555556,15948.86,797.443,279.5,265.6,2.615529674401187,1.084761580619607,865.0355291340411,0.8570792198338291,0.3395289199217662,42.57884473603014,0.0981542029944573,0.1786119365805762,9.804316406567175,0.06786066719182197,-0.06896770088839914,0.6727015236412293,-0.15140665972204503,0.3602531208258344,11,9,9,845.9090909090909,738.2066666666667,1.145897387690562,107.70242424242417,66.66666666666666,0.10589361512244652,0.5499585277603037
magdalena,ajonjoli,34,2007,2024,18,2,94.44444444444444,15762.63,463.6067647058823,582.3264705882352,532.5058823529412,0.8166048752266538,1.0667957458791866,494.5737243490483,0.6611717812337833,0.15383970666404886,46.02912626032117,0.232571022322622,0.0038732335006516805,34.29903655449983,0.2130857352679706,0.27475479263960323,0.022417696970109115,0.29411764705882354,0.014443772012067382,17,17,16,233.07294117647058,694.1405882352941,0.33577195329984855,-461.0676470588235,12.5,0.06189944151648417,0.2887752369291305
tolima,pimenton,20,2007,2024,18,16,55.55555555555556,15724.0,786.2,44.25,38.1,21.22956915888885,0.670513204926618,527.1574817133071,0.7845584333035005,0.2362709103410643,-52.1426322234533,0.4415301416598851,0.0013946068580782003,-3.9976091900402384,0.598382292433779,-0.190855469631952,0.2511793340087052,-0.32810897944485534,0.04904697684314675,10,10,10,725.9,846.5,0.8575310100413467,-120.60000000000002,10.0,0.07135542800409582,0.20914195862847876
santander,arveja,35,2007,2024,18,1,97.22222222222221,15716.050000000001,449.03000000000003,331.85914285714284,316.5182857142857,1.4389145612433518,0.22947112515252138,103.03941932723669,0.2209212483455815,0.15416503332866882,3.4437606571475188,0.031653303249859696,0.30653825913127336,4.18148896104859,0.09218054702439275,0.08410431906448794,0.4776153287710161,0.12605042016806722,0.28682732924443755,18,17,17,488.5838888888889,407.14941176470586,1.2000112852213687,81.43447712418305,76.47058823529412,0.03003292890406365,0.3037951755849065
valle del cauca,cimarron,31,2007,2024,18,5,86.11111111111111,14792.45,477.1758064516129,59.90112201963534,58.61079943899018,7.536818979225929,0.7374101860322492,351.8743002055724,0.6136769286363633,0.2564494963897517,-35.57928341248305,0.32408865424790817,0.0008307000564067435,-4.0602106807857945,0.3867160190152709,-0.33730222505024027,0.007963489206549997,-0.4265811576481578,0.0008461239525811691,16,15,15,547.996875,401.6333333333333,1.3644208025562288,146.36354166666672,73.33333333333333,0.04923331266797449,0.6848780795985364
atlantico,tomate,35,2007,2024,18,1,97.22222222222221,14784.0,422.4,43.53142857142857,36.43714285714285,13.19055283706632,1.0200738224485548,430.87918260226957,1.00751486201441,0.6306836858875938,4.2354655042035505,0.0027381119259984733,0.7652969148965565,-3.8189389558590237,0.21485061165711905,0.038655462184873944,0.7439455285232186,-0.23330924082035295,0.04984234453421616,18,17,17,217.64999999999998,639.1941176470588,0.3405068882692361,-421.5441176470588,17.647058823529413,0.057452016743121136,0.11898486147825811
caldas,repollo,30,2007,2024,18,6,83.33333333333334,14398.469999999998,479.9489999999999,24.800759259259266,23.637795458354287,20.32959489576887,0.9194980184170813,441.3121544412597,0.6510604692542363,0.41813240032522764,-3.5196313480256243,0.001449720021737397,0.8416705445996187,0.2641879458256988,0.006101476587648615,0.1012658898340376,0.4323771593734742,-0.17951680470579395,0.16397632258323158,16,14,14,460.05375000000004,502.68642857142856,0.9151903131887105,-42.63267857142853,57.14285714285714,0.06057646841146137,0.32064196932695327
norte de santander,remolacha,35,2007,2024,18,1,97.22222222222221,14392.800000000001,411.22285714285715,25.485714285714284,24.65142857142857,16.75891939821856,0.1724208577830203,70.90339776855585,0.17060130971596227,0.07660852330100167,2.6021662737422715,0.038167693469226306,0.2607151817166866,0.29226161351066837,0.12803984405913899,0.1440729702512611,0.22685358828401203,0.22949754945105288,0.05933346675499405,18,17,17,409.95000000000005,412.57058823529417,0.9936481457718466,-2.6205882352941217,41.17647058823529,0.02939655867326816,0.5121386892145101
cesar,pimenton,30,2007,2024,18,6,83.33333333333334,14365.65,478.85499999999996,99.55,87.695,5.864216293853743,0.7953542381331243,380.85935370123724,0.6452775794673355,0.5416813421316641,39.37908481472834,0.27632430146844345,0.0028522601578214106,7.776773504986159,0.37882646960792976,0.3977011494252874,0.0017234661675702629,0.4050635593361504,0.0016864743520894187,17,13,13,456.19117647058823,508.49230769230775,0.8971446953463703,-52.301131221719515,61.53846153846154,0.0537167361770815,0.20914195862847876
tolima,cilantro,35,2007,2024,18,1,97.22222222222221,14246.949999999999,407.05571428571426,84.92285714285715,77.13,3.7826137571735003,1.6173531237027663,658.3528310210608,1.4984500820399382,0.5070378330447622,-67.14569562445325,0.29476700127490074,0.0007519277980399459,-11.511692836914138,0.23190203259064457,-0.16723187702097228,0.15946063268527277,-0.133237010024753,0.2666802673670875,18,17,17,413.08611111111105,400.6705882352941,1.0309868586324233,12.415522875816976,52.94117647058824,0.1011740884159488,0.18391479166505917
atlantico,frijol,35,2007,2024,18,1,97.22222222222221,13909.92,397.4262857142857,476.8671428571428,380.00857142857143,0.9494374986405737,0.8965477452818332,356.3116403728765,0.5167556847964097,0.2981614571893568,42.129772696944094,0.3961668515997551,5.108619881478493e-05,17.974764616046148,0.1507721131715715,0.5092436974789916,1.684750517899537e-05,0.16302521008403362,0.1683456938502612,18,17,17,419.7244444444445,373.81647058823535,1.122808858004487,45.90797385620914,58.82352941176471,0.05088092018398198,0.09998560464958732
tolima,mani,27,2007,2024,18,9,75.0,13811.0,511.51851851851853,348.44444444444446,333.9259259259259,1.494615365494268,1.3691607650503872,700.3510861522554,1.3075387512974501,0.1829103720694709,-67.65695230396122,0.3288939094576706,0.0017642722730427884,-46.04466451091353,0.3599523243283444,-0.33143412503291564,0.016262485930833105,-0.3500807438017759,0.010882151744542658,16,11,11,633.75,333.72727272727275,1.899005720512122,300.02272727272725,54.54545454545454,0.103895241720696,0.36331028907717094
cauca,mani,35,2007,2024,18,1,97.22222222222221,13720.09,392.00257142857146,295.24285714285713,267.2228571428571,1.4182417125359572,0.9882830081755712,387.4094805039878,0.5623003590904385,0.5602712131815716,25.96279851133551,0.1272689439463008,0.035406784861156226,5.911999762762629,0.03593628828667099,0.35126050420168065,0.0029964751101979616,0.273420155436027,0.021338117987782037,18,17,17,494.2055555555556,283.78764705882355,1.7414625360811302,210.41790849673203,41.17647058823529,0.05567992844444973,0.36331028907717094
antioquia,cebolla de bulbo,35,2007,2024,18,1,97.22222222222221,13671.289999999999,390.60828571428567,14.582857142857142,13.57857142857143,16.3794967681525,2.0195567672035124,788.8556067400486,1.0642305036432007,0.7171938213881818,33.68142979997928,0.0516589921194261,0.18915873215062795,0.21532849962190292,0.005455145060150953,-0.3141762510586134,0.009380122809423862,-0.2210628378550836,0.07079772261893806,18,17,17,351.20500000000004,432.3294117647059,0.8123550941547839,-81.12441176470588,23.52941176470588,0.1417736524265755,0.32705758908039645
sucre,berenjena,29,2007,2024,18,7,80.55555555555556,13229.6,456.19310344827585,68.77586206896552,62.210344827586205,8.250588036066741,0.7081622882984628,323.0587520439084,0.8096467285631495,0.3301845783222889,20.14823933126378,0.1280760209824291,0.056633282844566556,3.5662658488237255,0.13505816970633278,0.18226600985221672,0.1723937936829294,0.2645259226329628,0.04459988656274251,17,12,11,535.6676470588236,343.6041666666667,1.558967262403658,192.06348039215692,81.81818181818183,0.05117934262057934,0.2698952625015421
meta,tomate,23,2012,2024,13,3,88.46153846153845,12648.6,549.9391304347827,24.655652173913044,24.04869565217392,20.27265534296799,0.7704584421515149,423.7052457129414,0.6682837191798037,0.3174684779710764,33.8590283427809,0.0946209399134898,0.15333574103376885,1.4483661220406807,0.11449009671970584,0.2015810276679842,0.1888380829020091,0.1150802711697233,0.4434157166602566,13,10,10,489.7823076923077,628.143,0.7797305831511419,-138.36069230769232,50.0,0.0681650976253608,0.11898486147825811
boyaca,haba,31,2007,2024,18,5,86.11111111111111,12488.4,402.85161290322577,324.9645161290323,299.38387096774204,1.4353159541710871,0.7266303937396087,292.7242261025074,0.7109008563330728,0.1744391814329753,-31.436170288500882,0.3483893195192754,0.00047374376814555096,-26.440932956021832,0.3957186256618015,-0.38494623655913984,0.0020361273500724524,-0.44516129032258067,0.0003084321604958889,18,13,13,537.4966666666667,216.42000000000002,2.4835813079505895,321.07666666666665,76.92307692307693,0.04874063670466739,0.5676735391369351
valle del cauca,algodon,20,2007,2024,18,16,55.55555555555556,12372.08,618.604,224.48450000000003,212.3895,2.7806356581050258,1.2776975976759362,790.3888447127249,1.0577843281785064,0.47393756744748344,-82.84776911567842,0.3671689598482875,0.004628652809364326,-25.96006063469565,0.3994205043073112,-0.5608544113873728,0.0005758953366110975,-0.44033224413362526,0.006973911584798659,16,4,3,742.290625,123.8575,5.993101951839816,618.433125,0.0,0.12754427967757576,0.34808008457503015
tolima,melon,28,2007,2024,18,8,77.77777777777779,12329.6,440.34285714285716,20.607142857142858,20.035714285714285,17.85156103516922,0.9570238630162224,421.4186221944577,0.6280210345516023,0.5665747402528831,14.74899024576318,0.03716593677833859,0.3256704879829234,0.4003051604817177,0.029029956611647142,0.1220163443651858,0.36326840504902125,0.0778608366062411,0.5657491710344722,17,11,11,433.2529411764706,451.3,0.9600109487623988,-18.047058823529426,63.63636363636363,0.06725657679633587,0.11954846649300852
narino,habichuela,34,2007,2024,18,2,94.44444444444444,12092.65,355.6661764705882,59.09058823529411,57.5435294117647,7.985658621382951,0.866556989497724,308.20501114851913,0.9540436726272996,0.5172738830664637,20.011897431641845,0.1132007655811731,0.051702098506695236,2.3642776648271853,0.047225442944350035,0.30438979977506975,0.01167806175379485,0.23403487379448668,0.05357957450631699,17,17,16,356.77941176470586,354.5529411764706,1.0062796562365197,2.2264705882352587,25.0,0.05084809128854917,0.26234410769035965
casanare,soya,19,2007,2024,18,17,52.77777777777778,12040.0,633.6842105263158,404.1578947368421,325.2105263157895,1.860918945836206,0.7071460091761215,448.1072605516054,0.5272380660603861,0.24469590427971186,-14.036102348405198,0.03273895011488462,0.45850940778835114,7.689011566771823,0.04344712419803126,-0.2018026281087994,0.23280433193453265,0.20302940310500528,0.23203618328973752,4,15,3,1146.0,497.06666666666666,2.3055257510729614,648.9333333333334,100.0,0.07756509310051765,0.8801723533870649
magdalena,col,35,2007,2024,18,1,97.22222222222221,11815.109999999999,337.5745714285714,70.03314285714286,56.28371428571429,4.864713710967182,1.7015693310849944,574.4065376970179,1.1497412070537574,0.854283250750306,-75.23248773037975,0.4861071630951724,3.2593374790741687e-06,-11.885582195335328,0.6174380875996669,-0.5388582704009107,5.781640372866927e-06,-0.5702330270368569,1.6592006591135154e-06,18,17,17,300.375,376.9623529411765,0.7968302342565023,-76.5873529411765,52.94117647058824,0.10893183543561404,0.6284993945258104
bolivar,tabaco,18,2010,2024,15,12,60.0,11721.3,651.1833333333333,525.1666666666666,451.27777777777777,1.3169880261594895,0.9390630283518874,611.5021930122765,0.7759862329434614,0.2762835101079989,-73.15491776846177,0.32632764969697187,0.013273206616859674,-40.29474363108675,0.22292424967917499,-0.46711537223915417,0.007077330327820986,-0.4144826542403762,0.016860936866693415,15,3,3,703.1533333333334,391.3333333333333,1.7968143100511076,311.8200000000001,0.0,0.10182490527992624,0.2568290616704286
norte de santander,patilla,29,2010,2024,15,1,96.66666666666667,11568.5,398.91379310344826,14.275862068965518,14.086206896551724,32.814516129032256,0.8141637180937757,324.78113699199463,1.5480853544417204,0.1380113884402569,-15.35314663794429,0.0447140199726732,0.2708311033956494,-1.4549623018925986,0.08672404131031956,0.3102322557741846,0.029769817523480454,0.02865341275306264,0.8479391422905198,15,14,14,476.06666666666666,316.25,1.5053491436100133,159.81666666666666,64.28571428571429,0.05655190448999749,0.263014574837113
cauca,coliflor,35,2007,2024,18,1,97.22222222222221,11560.3,330.2942857142857,13.314285714285715,12.542857142857143,26.701807925603003,0.7668869056219193,253.29836271603068,0.7960646935174845,0.1568766138515974,40.455049449164505,0.7228374261743238,1.0241235736468892e-10,1.5149533680292993,0.5789299036221895,0.719994208630634,3.141519781159451e-09,0.662263354363692,7.359028222935269e-08,18,17,17,353.57222222222225,305.6470588235294,1.1567990334445302,47.92516339869286,41.17647058823529,0.044894635007745584,0.2897697174055221
narino,pimenton,34,2007,2024,18,2,94.44444444444444,11382.58,334.7817647058823,51.364411764705885,49.135,6.947811334256958,0.7832373002969852,262.2135655768958,0.4247389006342893,0.6213372099935367,13.303051989544006,0.06911057134094735,0.13306624903222208,0.31575635865731777,0.005624549121774512,0.12845678616916517,0.28575639388856666,0.0738781912062295,0.542697219339557,17,17,16,307.56470588235294,361.99882352941177,0.8496290205688026,-54.43411764705883,50.0,0.046924050227530115,0.20914195862847876
sucre,aji,28,2007,2024,18,8,77.77777777777779,11318.669999999998,404.2382142857142,94.98392857142858,82.55714285714285,4.665886791850991,0.8787810087257171,355.2368657154825,0.6721107687920869,0.4974150784878577,-23.015449390416784,0.1370833040121725,0.05245261930849256,0.8584207541820248,0.005904731555234376,-0.12698412698412698,0.35644974225618214,0.07936507936507936,0.5700272398217049,18,10,10,550.928888888889,140.195,3.929732792816356,410.733888888889,90.0,0.06230983884568713,0.20793444438942935
risaralda,frijol,35,2007,2024,18,1,97.22222222222221,10591.049999999997,302.60142857142847,276.72628571428567,248.53485714285713,1.2635722994983574,0.34630960813626116,104.79378215004421,0.39459449937371527,0.1827687796311153,-12.532233145026174,0.40527127706035826,3.936359786549302e-05,-14.490733508295904,0.4990427847590815,-0.4789915966386554,5.178789682317931e-05,-0.5079900871495072,1.7926535298572457e-05,18,17,17,312.0877777777777,292.55705882352936,1.066758665925847,19.530718954248357,64.70588235294117,0.03190010752602016,0.09998560464958732
cauca,melon,35,2007,2024,18,1,97.22222222222221,10580.7,302.3057142857143,24.571428571428573,22.34285714285714,14.935471569690188,0.7800494031739683,235.81339200465163,0.6777243385080249,0.3929297916134147,28.75442373559896,0.42133964920327566,2.462475405552248e-05,2.5414053348753773,0.6599952642388479,0.5244549221320894,9.942141214089483e-06,0.5497550640713409,4.819081894435526e-06,18,17,17,330.03333333333336,272.94705882352946,1.2091477913550712,57.0862745098039,41.17647058823529,0.04545977177741239,0.11954846649300852
cundinamarca,cebada,35,2007,2024,18,1,97.22222222222221,10232.7,292.36285714285714,130.0857142857143,124.68571428571428,2.6254691209120478,0.7051269613689042,206.15293307427388,0.8214612528369056,0.32067590531346657,-3.2063505478700565,0.0068549278854461845,0.6363250715178621,-9.268582358436014,0.21318329556836862,0.015126050420168069,0.898297050215243,-0.1761270448835924,0.13930321804949994,18,17,17,323.48333333333335,259.4117647058824,1.2469879062736204,64.07156862745097,70.58823529411765,0.04237137720496138,0.4604828939274232
cundinamarca,cebolla de rama,33,2007,2024,18,3,91.66666666666666,10173.8,308.29696969696965,25.78484848484849,24.07121212121212,14.04815405858884,0.5277732538544552,162.71089485043805,0.46957059540759816,0.45561601621868886,9.344513313829518,0.09448192787290867,0.0818447922224587,0.03709277532602755,0.0002688539011269066,0.27540472644412506,0.024608132426790563,-0.036295514811049,0.7681955272371916,18,15,15,262.44444444444446,363.32,0.7223506673027756,-100.87555555555554,33.33333333333333,0.038487995812205515,0.28987950216277486
norte de santander,tabaco,35,2007,2024,18,1,97.22222222222221,10013.81,286.1088571428571,176.51085714285713,175.33942857142856,1.6812664861609903,0.8493692532939519,243.0120663522145,0.8001956446921712,0.14470062232058553,-34.72645078065923,0.5786621065001641,1.1375053737417414e-07,-19.460914550064505,0.5379615056290844,-0.5446911249153211,4.455581091796172e-06,-0.4199012077520587,0.0004038060346325932,18,17,17,321.9144444444444,248.19705882352943,1.297011519678518,73.717385620915,64.70588235294117,0.04859473989142716,0.2568290616704286
norte de santander,aji,25,2012,2024,13,1,96.15384615384616,10002.99,400.1196,76.48,74.4376,5.170629541349944,0.6185858077088717,247.50830594615067,0.4665061430168358,0.14291200308320698,50.70752379910275,0.6393117374004157,1.626220745769279e-06,8.027738264580368,0.7711224430571187,0.6232890249579993,2.0732371472368935e-05,0.7063942282857325,1.4040108002372891e-06,13,12,12,407.00076923076927,392.665,1.0365089051246463,14.335769230769245,50.0,0.05469369861755535,0.20793444438942935
cauca,lechuga,35,2007,2024,18,1,97.22222222222221,9795.24,279.864,21.93142857142857,19.865714285714283,11.961405601478855,0.8786658894814378,245.90695049383308,0.6388423963102831,0.6208201013820552,28.337099773141773,0.37629557699507793,8.914949997782404e-05,2.2762080571742076,0.7479327191362083,0.4192803748075908,0.00042285441475597855,0.7012248390110909,4.2671662943666026e-09,18,17,17,328.95,227.8905882352941,1.4434558379408076,101.05941176470589,64.70588235294117,0.049999859054284904,0.32357480833283003
valle del cauca,patilla,26,2010,2024,15,4,86.66666666666667,9665.9,371.7653846153846,17.681153846153848,17.051538461538463,24.73476113515748,0.5899980905077894,219.34086703997082,0.7374850308695167,0.22385444832174714,37.06522302256357,0.4833506154337049,8.074551549921752e-05,2.532335204162786,0.6383853501598542,0.45230769230769236,0.0009273588869346637,0.5519545689219777,8.536802063766905e-05,13,13,12,412.5,331.0307692307692,1.2461077287725986,81.46923076923082,66.66666666666666,0.05133497584330022,0.263014574837113
narino,cebada,35,2007,2024,18,1,97.22222222222221,9580.380000000001,273.7251428571429,169.57142857142858,147.31142857142856,2.011256341363665,0.814088720590036,222.8365513418963,0.7376012806965216,0.46888113204860193,-5.992477499518115,0.020492733397498412,0.4119971336458782,-9.22256572216539,0.1540688208546409,-0.005042016806722689,0.9660169707693316,-0.18534178824330344,0.11811483241793615,18,17,17,350.18666666666667,192.76588235294116,1.8166423559616156,157.4207843137255,76.47058823529412,0.04696585724875538,0.4604828939274232
santander,apio,26,2009,2024,16,6,81.25,9533.75,366.6826923076923,42.07538461538461,40.20615384615385,8.846431515349757,1.0969232683999697,402.2227773118543,1.065644096547423,0.29687759430905275,-9.921224165341805,0.012363851707838408,0.5886648615837746,-1.3392035733212195,0.018128807042148608,0.027692307692307693,0.8614563711385228,0.0031057248569224863,0.9823862681032951,16,10,10,507.875,140.775,3.6077073343988633,367.1,90.0,0.08296008345995828,0.41547690060674053
boyaca,tabaco,35,2007,2024,18,1,97.22222222222221,9508.6,271.6742857142857,190.22857142857143,184.54285714285714,1.4279791974655507,0.8628026008199614,234.40128029019098,0.7806688127696125,0.23507470734549898,-29.26609433150959,0.4417428212925445,1.3336581338626566e-05,-18.905460907729502,0.45925015337245984,-0.5033677166843424,2.1656998197239754e-05,-0.5075914198127296,1.8973179596998754e-05,18,17,17,369.22222222222223,168.38823529411764,2.192684195408991,200.8339869281046,82.35294117647058,0.04923311277663465,0.2568290616704286
caqueta,frijol,32,2007,2024,18,4,88.88888888888889,9054.130000000001,282.94156250000003,226.765625,203.546875,1.134991975065304,1.5786004570330774,446.6516798761531,0.5636758859421148,1.0252340342023265,16.4493112722457,0.04181269455305544,0.2616017075872238,-3.0094010316610396,0.017088244048660387,-0.040322580645161296,0.759913005591003,-0.103344791117534,0.40790648981555133,15,17,15,105.68599999999999,439.34352941176473,0.2405543564998045,-333.65752941176476,26.666666666666668,0.10669078270634401,0.09998560464958732
boyaca,patilla,27,2008,2024,17,7,79.41176470588235,8718.09,322.89222222222224,10.4,9.703703703703704,33.07037037037038,0.8658408972371103,279.5732913997733,0.7149436749509003,0.46017178599692377,-26.886861023357614,0.2648247642692392,0.006024901879148764,-0.356028457003557,0.06564910918784543,-0.36025448373143,0.009003406049655981,-0.0761641759923664,0.5858712776894863,14,13,11,335.69,309.11,1.0859888065737116,26.579999999999984,27.27272727272727,0.0637746117181584,0.263014574837113
antioquia,espinaca,29,2007,2021,15,1,96.66666666666667,8709.0,300.3103448275862,20.275862068965516,19.03448275862069,16.052846794306195,0.24095489710078014,72.36124823623084,0.29559425074655976,0.08017883110643317,-7.0425329312807525,0.18375498607491372,0.020330958083737978,-0.4949055705443583,0.1322779699658467,-0.16166771678224037,0.22763482074074037,-0.046069719270300215,0.7334857009063651,15,14,14,299.73333333333335,300.92857142857144,0.9960281667853469,-1.1952380952380963,28.57142857142857,0.036415766169122156,0.7827435010492556
sucre,ahuyama,24,2007,2024,18,12,66.66666666666666,8604.2,358.5083333333334,68.35416666666667,50.6625,6.900613243471824,0.943365674470203,338.2044556781884,0.5396303303406323,0.5890934105322518,34.6015170670038,0.3149838822359636,0.0043254675900201815,1.006953223767383,0.022426040631572965,0.41016401488195464,0.005051045850566088,0.16393687387049033,0.26379798735450566,18,6,6,325.84444444444443,456.5,0.7137884872824631,-130.65555555555557,66.66666666666666,0.07720241719214979,0.0821380302774234
narino,patilla,32,2007,2024,18,4,88.88888888888889,8453.5,264.171875,17.078125,16.40625,14.99960431929182,1.0971515985039324,289.836594936031,0.5438311846896845,0.5916307294437853,-9.930409663865547,0.03604982384004001,0.29795516948135936,-0.8920693277310925,0.28331128758025087,0.1071794617523674,0.389893100232802,-0.34624954513573897,0.006504954780440715,16,16,16,311.15625,217.1875,1.4326618705035972,93.96875,75.0,0.06769139700497241,0.263014574837113
cauca,pimenton,34,2007,2024,18,2,94.44444444444444,8370.1,246.1794117647059,13.435294117647059,11.571568627450981,17.834021204979127,0.9699669922075708,238.78590357284082,0.5711701653092952,0.562369733245318,-5.31072237666487,0.013281344630150018,0.5163259861500837,0.18704950002074616,0.01595291081271355,-0.051785796852420504,0.6671931926203365,0.0360053651991518,0.7665660012227253,17,17,16,229.80588235294115,262.55294117647054,0.8752744544517633,-32.747058823529386,31.25,0.05626953882100575,0.20914195862847876
amazonas,maiz,33,2007,2024,18,3,91.66666666666666,8354.259999999998,253.15939393939388,156.93636363636364,146.1060606060606,1.5118265723059434,1.1172633144781718,282.8457035640124,0.7930045795491311,0.351490856204657,-37.08936135554507,0.48481137829709847,6.79810724391908e-06,-15.189633572915957,0.42001935044348365,-0.42045454545454547,0.0004389055813102024,-0.3069658431307141,0.012528449907661077,16,17,15,232.34937499999998,272.74529411764706,0.8518914166848189,-40.39591911764708,53.333333333333336,0.06698335541241508,0.09355481422716007
cordoba,pepino cohombro,35,2007,2024,18,1,97.22222222222221,8277.099999999999,236.4885714285714,35.99628571428571,33.633428571428574,7.433211428021376,0.5642417936856827,133.43673572902182,0.6411506913453443,0.21869558119134083,6.913934730068355,0.07607809957965928,0.10875526957870564,1.9232145663745681,0.19677947258844727,0.12111021945286266,0.30649406148847547,0.2637408809273555,0.02662385102445576,18,17,17,312.7033333333333,155.79058823529408,2.007202982384599,156.91274509803924,76.47058823529412,0.03740778715038012,0.15017408413556602
vichada,patilla,28,2007,2024,18,8,77.77777777777779,8120.0,290.0,61.107142857142854,48.80357142857143,6.236451598978929,1.0885836269056173,315.68925180262903,1.0680310873870444,0.44623342915828673,-22.46384942539136,0.1665371271803528,0.031098642923317973,-5.0232357051649394,0.19483979826555461,-0.17748359938921732,0.18552124106170353,-0.19920476822239894,0.13817878892902072,11,17,11,206.27272727272728,344.1764705882353,0.5993225711222635,-137.90374331550802,27.27272727272727,0.07652472760804678,0.263014574837113
casanare,ahuyama,24,2010,2024,15,6,80.0,8112.0,338.0,25.109166666666667,23.359166666666667,14.765485684414282,0.7462009424274517,252.2159185404787,0.6439308234691166,0.34269749812097816,16.864509605662285,0.09612600803803754,0.14036836842222383,0.7492821031344795,0.04617279359414769,0.20289855072463767,0.17433102126494238,0.07299464530922296,0.6194008806434698,14,10,10,364.7857142857143,300.5,1.2139291656762539,64.28571428571428,70.0,0.06390063275873471,0.0821380302774234
sucre,batata,27,2007,2024,18,9,75.0,7965.1,295.0037037037037,21.962962962962962,20.64074074074074,13.082538943094896,0.9078884103732924,267.8304436097893,0.6665703506418624,0.3184463234991009,16.620199724668385,0.12551625553082174,0.06981303056060306,1.0713895505102367,0.17456949238323663,0.1945654543248507,0.1560404930402832,0.24173888049848974,0.07946304321872263,18,9,9,295.9777777777778,293.05555555555554,1.009971563981043,2.922222222222274,66.66666666666666,0.06643456173929181,0.40401323907620723
tolima,pepino cohombro,30,2007,2024,18,6,83.33333333333334,7962.5,265.4166666666667,21.463333333333335,20.780000000000005,13.64133685050771,0.3952410990751208,104.90357504618831,0.4187025343889996,0.355381861430874,-6.038734948498479,0.07876288922452943,0.13303788454072954,-0.7992456114899178,0.1880032171905284,-0.1497306466866339,0.2518846204641618,-0.21891734986033307,0.09806115738815584,16,14,14,304.03125,221.28571428571428,1.3739307617817949,82.74553571428572,57.14285714285714,0.03836694473949464,0.15017408413556602
bolivar,berenjena,35,2007,2024,18,1,97.22222222222221,7922.8,226.3657142857143,45.17142857142857,25.942857142857143,8.530487468791023,1.2683101591338954,287.1019351081722,0.8131229456807902,0.2697550766222445,30.199759797162063,0.31354123252441346,0.00046923308387907453,2.7608202482096,0.16010175835520654,0.2594785035406248,0.0286927408966105,0.2953469812003209,0.014207356070918989,18,17,17,211.58888888888887,242.01176470588234,0.8742917483620415,-30.422875816993468,64.70588235294117,0.07321858157707463,0.2698952625015421
