departamento,cultivo,n_periodos,anio_inicio,anio_fin,duracion_anios,gaps,completitud_pct,produccion_total,produccion_promedio,area_sembrada_promedio,area_cosechada_promedio,rendimiento_promedio,cv_produccion,std_produccion,cv_area_sembrada,cv_rendimiento,tendencia_produccion_pendiente,tendencia_produccion_r2,tendencia_produccion_pvalue,tendencia_area_pendiente,tendencia_area_r2,mk_tau_produccion,mk_pvalue_produccion,mk_tau_area,mk_pvalue_area,n_periodos_A,n_periodos_B,n_ciclos_completos,produccion_promedio_A,produccion_promedio_B,ratio_AB,diferencia_AB,porcentaje_A_mayor_B,hhi_tiempo_produccion,hhi_espacial_cultivo,escala_cuartiles_prod,es_gran_escala_cuartil,cluster_escala,escala_productiva
magdalena,frijol,35,2007,2024,18,1,97.2222222222222,25028.17,715.0905714285715,1221.5617142857143,973.4928571428572,0.7847505319949666,0.3658452937498919,261.6125201620638,0.4012942391840021,0.4015074792924239,15.221023827528436,0.095924734533191,0.0702059880250484,-57.76470753080381,0.393485202565755,0.2085787112799301,0.0782121419088477,-0.4890756302521009,3.586565198169301e-05,18,17,17,655.7827777777778,777.8870588235294,0.8430308363396337,-122.10428104575158,29.411764705882355,0.0322862485588605,0.0999856046495873,Q2_media-baja,0,0,Pequeña
meta,frijol,32,2007,2024,18,4,88.88888888888889,24932.56,779.1425,700.7859375,659.9265625,1.1444118865648611,1.0087434937141169,785.9549275511514,0.8372609740896423,0.3759283510416737,42.78128254923693,0.0734377622460385,0.1335582910699057,12.770067411617577,0.0117408906258016,0.1392533504127388,0.2631049790414154,0.1373740177005568,0.2700232946524249,15,17,14,291.01666666666665,1209.8417647058825,0.2405410981471729,-918.8250980392158,21.428571428571427,0.0620551430853783,0.0999856046495873,Q3_media-alta,0,0,Pequeña
huila,pepino cohombro,35,2007,2024,18,1,97.2222222222222,24855.39,710.154,63.254571428571424,60.10457142857144,11.808671387882796,0.6705044751673236,476.1614350579755,0.6361312320388757,0.1667268763549156,78.18898803434016,0.7640867541557476,6.990053811027589e-12,6.403949705677389,0.7177587174352167,0.7310924369747899,6.507389884072056e-10,0.7312576008872154,7.035545126083861e-10,18,17,17,675.55,746.7935294117647,0.9046007676741898,-71.24352941176471,52.94117647058824,0.0410494632991509,0.150174084135566,Q2_media-baja,0,0,Pequeña
narino,ulluco,35,2007,2024,18,1,97.2222222222222,24022.200000000004,686.3485714285715,143.74380952380957,135.55238095238096,5.701434664523336,0.5689532713828114,390.500265023205,0.6469959751875213,0.343995264236227,10.42823717806148,0.0202087316800527,0.4152894917905207,-2.369120096476532,0.0183887673320259,0.1899159663865546,0.1085462309037795,-0.042016806722689,0.7225627705707576,18,17,17,725.4666666666667,644.9294117647058,1.1248776275865424,80.53725490196086,64.70588235294117,0.0375559722861917,0.5608108454732106,Q2_media-baja,0,0,Pequeña
cordoba,frijol,35,2007,2024,18,1,97.2222222222222,23509.56,671.7017142857143,667.24,575.417142857143,1.0705010975243536,0.9882879791152758,663.834729779695,0.8388301265603064,0.3204028212760096,56.55804427442435,0.2056973757792694,0.0062127315042026,52.01172397431908,0.2447091646933214,0.2840336134453781,0.0163931900672441,0.2436974789915966,0.0394743509145027,18,17,17,373.48777777777775,987.4576470588236,0.3782316931670172,-613.9698692810459,11.76470588235294,0.0556802011498512,0.0999856046495873,Q2_media-baja,0,0,Pequeña
antioquia,cilantro,35,2007,2024,18,1,97.2222222222222,23168.94,661.9697142857143,102.646,98.33428571428573,6.54879329477133,0.4588939136528872,303.773872908255,0.3839996692273038,0.1146067106885403,53.87668505256293,0.891375760039425,1.8015838523586405e-17,6.5958717732010745,0.7935212674751151,0.8097654572748118,8.358315862389036e-12,0.668351115463826,1.7093535446776274e-08,18,17,17,671.1672222222221,652.2311764705883,1.0290327209657506,18.936045751633856,58.82352941176471,0.034416198543331,0.1839147916650591,Q2_media-baja,0,0,Pequeña
bolivar,sorgo,35,2007,2024,18,1,97.2222222222222,23143.5,661.2428571428571,464.1428571428572,402.74285714285713,1.195373133474608,1.7839266779353466,1179.6087734513342,1.473033076502206,0.4872192828897004,-140.59727473570277,0.4025666008151462,4.254904922838116e-05,-84.7060480702223,0.4349711207078258,-0.5000179555779061,2.727913284470744e-05,-0.4551632686715572,0.0001495865653592,18,17,17,361.94444444444446,978.1470588235294,0.3700307036446796,-616.2026143790849,0.0,0.1168991096624335,0.2099145247108181,Q2_media-baja,0,0,Pequeña
boyaca,repollo,35,2007,2024,18,1,97.2222222222222,22828.4,652.24,38.48571428571429,34.04571428571428,19.47479883432097,0.6627742696553539,432.2878896400081,0.728159849719144,0.3716473657975936,21.421403259048382,0.0695840366113468,0.1257252281710401,-0.0458387082425158,7.581796167419574e-05,0.2605042016806723,0.0277203138639452,0.1055405151954703,0.3776791307436542,18,17,17,762.3277777777778,535.6764705882352,1.423112306838217,226.6513071895425,76.47058823529412,0.0407634048208852,0.3206419693269532,Q2_media-baja,0,0,Pequeña
quindio,ahuyama,34,2007,2024,18,2,94.44444444444444,22371.76,657.9929411764706,44.33235294117647,43.85882352941176,14.09408228530824,0.792721651871124,521.605251248951,0.6324430399481492,0.3390871032140853,-71.37184639824036,0.5462307882612892,5.978364385463034e-07,-2.948759699395125,0.3227012047482869,-0.5828877005347595,1.2496847432445089e-06,-0.4196435262178902,0.0004930389728456,18,16,16,713.4255555555557,595.6312499999999,1.1977638103366064,117.79430555555577,62.5,0.0473507364813099,0.0821380302774234,Q2_media-baja,0,0,Pequeña
antioquia,coliflor,35,2007,2024,18,1,97.2222222222222,22268.0,636.2285714285714,30.45,28.63142857142857,22.438934029883622,0.464722819845206,295.6699357803728,0.4707040125132339,0.0441693341149613,24.181442106667863,0.1895439748930297,0.0089499489226558,1.2236221698323038,0.2065305028572419,0.3105512876557343,0.0089343001108364,0.3070976506249798,0.0107577234530115,18,17,17,660.6111111111111,610.4117647058823,1.082238497531935,50.199346405228766,29.411764705882355,0.0345656230005599,0.2897697174055221,Q2_media-baja,0,0,Pequeña
cauca,habichuela,35,2007,2024,18,1,97.2222222222222,22002.35,628.6385714285714,95.30857142857144,84.5482857142857,7.278536629419602,0.5185191514516491,325.9611386269197,0.4492632859374298,0.2253676003353865,33.27714514478893,0.2953387230948793,0.0007413220331142,4.835222335898463,0.3613491541956758,0.4050420168067227,0.0006203779967807,0.4339782863727577,0.0002479781655161,18,17,17,598.6066666666667,660.4370588235295,0.9063795840484716,-61.83039215686279,47.05882352941176,0.0360337238811042,0.2623441076903596,Q2_media-baja,0,0,Pequeña
antioquia,pepino cohombro,35,2007,2024,18,1,97.2222222222222,21627.16,617.9188571428572,30.367999999999995,28.29085714285714,20.93213644133944,0.761794362059283,470.7271015815441,0.732361882043489,0.3686979482473701,65.53577509897248,0.5492605376600368,3.544879825314499e-07,3.1875797339975995,0.5821007939784196,0.5123208567850771,1.7352100158315218e-05,0.6593523829430085,3.8525182365599386e-08,18,17,17,639.7933333333334,594.7576470588235,1.0757210714266876,45.035686274509885,47.05882352941176,0.0446785649814045,0.150174084135566,Q2_media-baja,0,0,Pequeña
caldas,patilla,24,2007,2024,18,12,66.66666666666666,21299.6,887.4833333333332,43.04166666666666,42.54166666666666,14.744907407407403,4.523508397480625,4014.5383109574295,4.241148914409946,0.7139704940468287,-135.39598907047483,0.0299776190377135,0.4184756199523536,-5.798937980100016,0.0265955194163883,-0.2647345100372679,0.0733418331179249,0.1208588838002806,0.4233241615420891,13,11,10,57.61538461538461,1868.236363636364,0.0308394514403098,-1810.620979020979,0.0,0.8587308144232424,0.263014574837113,Q3_media-alta,0,0,Pequeña
norte de santander,arveja,35,2007,2024,18,1,97.2222222222222,20870.91,596.3117142857143,303.1028571428571,292.46000000000004,2.053305976943769,0.5295422876918956,315.77226936033315,0.4962592259125085,0.1656684643851185,15.846369971679795,0.0713627421152495,0.1208154224566629,9.8204231721602,0.1207878024834335,0.3465097945456903,0.0034358271863296,0.5584526785882,2.4129446325063206e-06,18,17,17,637.3605555555555,552.8482352941177,1.1528671249470064,84.51232026143782,47.05882352941176,0.0363543764664774,0.3037951755849065,Q2_media-baja,0,0,Pequeña
norte de santander,repollo,35,2007,2024,18,1,97.2222222222222,20846.75,595.6214285714286,42.91428571428571,40.68571428571428,15.126504726465695,0.3512611501866911,209.21866807584013,0.40115108049828,0.1466682104237641,16.171051851192864,0.1692916729109172,0.0140636788465651,2.176778909597735,0.4530737031371942,0.307563025210084,0.0093533348845003,0.5320251856575409,8.997562662436685e-06,18,17,17,656.1972222222222,531.4823529411765,1.23465476998603,124.71486928104572,47.05882352941176,0.0319959750623969,0.3206419693269532,Q2_media-baja,0,0,Pequeña
bolivar,ajonjoli,35,2007,2024,18,1,97.2222222222222,20773.65,593.5328571428572,936.3714285714286,796.0828571428572,0.7757384808697689,0.6047179475938629,358.91997120095004,0.5849753343317348,0.1697463918047903,3.948744866035024,0.0034299107813556,0.7382424534055845,7.611820352000957,0.0054722454287949,-0.013456691050318,0.9095367216432656,-0.006728345525159,0.954695387014737,18,17,17,520.2055555555556,671.1735294117648,0.775068641356399,-150.96797385620914,35.294117647058826,0.0387210196480265,0.2887752369291305,Q2_media-baja,0,0,Pequeña
tolima,cebolla de rama,34,2007,2024,18,2,94.44444444444444,20763.5,610.6911764705883,75.83823529411765,70.82352941176471,8.981826909040725,0.5923045615430921,361.71516951764687,0.4636605174257391,0.4744498663059827,40.38178202068416,0.3490759630055805,0.0002342456797014,1.1576133651551317,0.0303551809084991,0.2976827094474154,0.0132981951216873,0.1985701439177382,0.0997149876196491,18,16,16,637.5277777777778,580.5,1.0982390659393244,57.02777777777783,56.25,0.0394266564789073,0.2898795021627748,Q2_media-baja,0,0,Pequeña
norte de santander,apio,35,2007,2024,18,1,97.2222222222222,19965.0,570.4285714285714,42.51428571428571,42.34285714285714,13.794642857142858,0.2555907194851974,145.79624898634188,0.3192331216891798,0.0889442414631239,20.71823614014798,0.5722328417390902,1.4678401358672338e-07,1.9864774698634409,0.6070738803342318,0.6259024075937806,2.690827390541999e-07,0.6386637053837023,1.4745214395942425e-07,18,17,17,604.6666666666666,534.1764705882352,1.1319605036156075,70.49019607843138,35.294117647058826,0.0303845754613523,0.4154769006067405,Q2_media-baja,0,0,Pequeña
cauca,patilla,35,2007,2024,18,1,97.2222222222222,19964.9,570.4257142857143,56.457142857142856,47.94285714285714,11.293799599079728,0.9615643549752992,548.5010340184672,0.578330100406165,0.3480343988159483,77.08801061637236,0.5597301465978027,2.384925982242051e-07,5.402606645611851,0.7758490542773956,0.5740748875898354,1.2746558150286833e-06,0.6616092650056951,2.55075301115081e-08,18,17,17,592.4166666666666,547.1411764705882,1.082749191877925,45.27549019607841,58.82352941176471,0.0542339626920882,0.263014574837113,Q2_media-baja,0,0,Pequeña
cordoba,aji,30,2009,2024,16,2,93.75,19702.35,656.745,102.61833333333333,87.59833333333333,7.116404201626727,0.7442751545390494,488.798986367748,0.525936783867654,0.3156744493017749,-13.040445605244916,0.0153483255177325,0.5142390504674967,1.9675283833484352,0.0286590464854494,-0.0528735632183908,0.6971651256176505,0.147636408628871,0.2532996143066491,16,14,14,798.149375,495.14,1.6119670699196187,303.009375,85.71428571428571,0.051182688515844,0.2079344443894293,Q2_media-baja,0,0,Pequeña
putumayo,frijol,27,2007,2024,18,9,75.0,19512.9,722.7,494.4962962962963,399.3111111111111,1.7408886601383269,0.8217645010325949,593.8892048962564,0.5690064993663035,0.3783718732011131,33.29854042165598,0.1007883610869542,0.1066068664417757,10.938327816408597,0.0484520525915568,0.2282455960058202,0.0952928380234566,0.2168333162055292,0.1130323417882313,14,13,10,532.0571428571428,928.0076923076924,0.5733326859975345,-395.9505494505495,50.0,0.0611216999644596,0.0999856046495873,Q2_media-baja,0,0,Pequeña
boyaca,melon,32,2007,2024,18,4,88.88888888888889,19004.35,593.8859375,33.3375,32.153125,18.650463569227146,0.7564917777171402,449.2698286205854,0.6640279836313109,0.5042627942884444,-51.82618890714805,0.402027246753935,9.761145306674022e-05,-3.097636783756955,0.5915529336373545,-0.3289608132938612,0.0082022386627747,-0.4146478503107412,0.0009265382981174,17,15,15,610.2470588235294,575.3433333333334,1.0606659075859564,34.90372549019605,73.33333333333333,0.0485748770530886,0.1195484664930085,Q2_media-baja,0,0,Pequeña
norte de santander,melon,35,2007,2024,18,1,97.2222222222222,18708.5,534.5285714285715,28.11428571428572,27.53142857142857,20.629222152654688,0.2913927076239234,155.7577277309192,0.4314915541394279,0.2542199146433693,7.602797918242071,0.0675161410511038,0.1317014338689305,1.6532034458728118,0.5262763087997101,0.1179447743366476,0.320027624919741,0.4868481829984598,4.729843434176387e-05,18,17,17,515.3055555555555,554.8823529411765,0.9286753359953828,-39.57679738562092,35.294117647058826,0.0309281062383001,0.1195484664930085,Q2_media-baja,0,0,Pequeña
norte de santander,brocoli,35,2007,2024,18,1,97.2222222222222,18302.0,522.9142857142857,38.68571428571428,38.27142857142857,14.358132673251273,0.1721038200081868,89.995546108281,0.2793762915305082,0.2278619314216315,6.687291490592058,0.156465429946247,0.0186730621288002,1.4021025161988645,0.476912959831361,0.3398678001435307,0.0044495063725401,0.4772403962125203,8.7415906664333e-05,18,17,17,534.2777777777778,510.88235294117646,1.0457941533934627,23.395424836601364,35.294117647058826,0.0293935270573779,0.2881508369193286,Q2_media-baja,0,0,Pequeña
boyaca,pimenton,34,2007,2024,18,2,94.44444444444444,18103.67,532.4608823529412,42.71411764705882,41.1185294117647,13.581539784390216,0.4893621171481096,260.56618468678585,0.5374628605670329,0.2031065562190931,22.85007793084406,0.2233936083375678,0.0047623523195521,2.6172761022305417,0.3775641592767569,0.2426405960973119,0.043763822110406,0.3788248491948973,0.0017411109738228,18,16,16,543.4283333333334,520.1225,1.044808354442143,23.305833333333453,56.25,0.0362479967959251,0.2091419586284787,Q2_media-baja,0,0,Pequeña
caqueta,patilla,32,2007,2024,18,4,88.88888888888889,17768.1,555.253125,70.140625,61.421875,12.627682811533967,0.6684085185519346,371.13591870258216,1.082117531327806,0.6361195986260685,33.88883125482838,0.2284719668332786,0.0056594035147462,5.379998528492072,0.1376771596650632,0.3531787872786854,0.0045361281067878,0.4924075341482502,8.040445190730996e-05,16,16,15,656.296875,454.209375,1.4449214638073025,202.0875,80.0,0.0447752620877505,0.263014574837113,Q2_media-baja,0,0,Pequeña
atlantico,aji,35,2007,2024,18,1,97.2222222222222,17723.399999999998,506.38285714285706,93.08285714285714,71.54285714285716,7.109793816902995,0.8570147204883675,433.97756277438657,0.6608343997093209,0.5095414386064668,37.106137034236326,0.2071652262051223,0.0060086752296039,-0.934793825897425,0.006544355744235,0.2033613445378151,0.0857285511995806,-0.0404382083439934,0.7331506141121467,18,17,17,708.6666666666666,292.2,2.42527948893452,416.4666666666666,94.11764705882352,0.048956835802896,0.2079344443894293,Q2_media-baja,0,0,Pequeña
norte de santander,coliflor,32,2007,2024,18,4,88.88888888888889,17640.0,551.25,35.25,35.125,16.530682954829615,0.2365759581449405,130.41249692739845,0.3226504075877877,0.1977159377070291,7.389705882352941,0.098603229866193,0.0800800691235697,1.3224789915966386,0.4152122320249796,0.2410186554383481,0.0596018058996237,0.4181721778300917,0.0011642281519628,16,16,16,550.375,552.125,0.9968304278922344,-1.75,43.75,0.0329443493194707,0.2897697174055221,Q2_media-baja,0,0,Pequeña
la guajira,algodon,18,2007,2024,18,18,50.0,17296.5,960.9166666666666,612.3888888888889,529.2222222222222,1.4099431796478243,1.2911071196153192,1240.646349690354,0.8396138030889552,0.4890505171518783,-115.90127657671756,0.3189247367958547,0.0146134075048312,-39.09977866708399,0.2113209843428412,-0.3541002639140852,0.0406713691576083,-0.1836075442517479,0.288536657947213,5,13,5,589.44,1103.7923076923075,0.5340135058853046,-514.3523076923075,60.0,0.1430193799489606,0.3480800845750301,Q3_media-alta,0,0,Pequeña
valle del cauca,berenjena,34,2007,2024,18,2,94.44444444444444,16970.4,499.12941176470594,18.975882352941177,18.108235294117648,24.6732131977672,0.9972349061955692,497.7492721206262,0.7566797142624903,0.3391900849503995,-13.733947644650298,0.0211706759544498,0.4116117273807472,0.6910842060560414,0.0644167799945617,0.269643287059155,0.0251570194371518,0.3815950860887233,0.0017193941945611,17,17,16,506.4588235294118,491.8,1.0298064732196257,14.65882352941179,56.25,0.0578008270920858,0.2698952625015421,Q2_media-baja,0,0,Pequeña
choco,cebolla de rama,34,2007,2024,18,2,94.44444444444444,16741.539999999997,492.3982352941176,31.08823529411765,27.45294117647059,17.585063235935472,0.637539467337021,313.9233086471009,0.4910558527692617,0.3226295016968242,-12.98534252916128,0.0494188078637739,0.2063599119632492,-0.2914583719064372,0.01052765673999,-0.173776222559058,0.1534984884368536,0.0054455429974677,0.9644175375055036,18,16,16,518.6716666666666,462.8406250000001,1.120626925665107,55.83104166666658,68.75,0.0410147637453359,0.2898795021627748,Q2_media-baja,0,0,Pequeña
boyaca,pepino cohombro,35,2007,2024,18,1,97.2222222222222,16551.65,472.9042857142858,42.47285714285714,40.74428571428572,11.985681858998614,0.5697319088438579,269.42866140044123,0.587311187150597,0.2336545868171763,-16.709344186943053,0.1089911277395493,0.0527592873039556,-1.1254222083833758,0.0576808145452061,-0.2336134453781512,0.0483818504048391,-0.1961150140229053,0.0992211648436176,18,17,17,604.3888888888889,333.68529411764706,1.811254195325132,270.70359477124185,94.11764705882352,0.0375805805962983,0.150174084135566,Q2_media-baja,0,0,Pequeña
cesar,aji,31,2007,2024,18,5,86.11111111111111,16400.309999999998,529.0422580645161,95.46935483870968,89.80225806451612,6.707328943188538,0.9654174856414308,510.7466465787101,0.6005061681087407,0.4963140309229201,10.370746694176123,0.0118180405306004,0.5604774574393542,0.6998452593078872,0.0042714723438031,0.086114151074037,0.496533019405085,0.1144719103269999,0.36741235632415,18,13,13,610.4988888888888,416.2561538461538,1.466642314469004,194.24273504273492,46.15384615384615,0.0613537228381547,0.2079344443894293,Q2_media-baja,0,0,Pequeña
cauca,brocoli,35,2007,2024,18,1,97.2222222222222,16150.749999999998,461.44999999999993,23.782857142857143,23.025714285714287,16.9744413401865,0.9790473793024476,451.7814131791144,0.8096180188387604,0.3529029961934422,76.72212460892906,0.8172302729842719,1.0044003602061389e-13,3.1774713461738067,0.771675699198603,0.8487834579729959,2.013681389187034e-12,0.8711726704283475,1.0261071910145444e-12,18,17,17,456.4416666666667,466.7529411764706,0.9779084959083196,-10.311274509803866,29.411764705882355,0.0551756311928536,0.2881508369193286,Q2_media-baja,0,0,Pequeña
huila,cebolla de bulbo,35,2007,2024,18,1,97.2222222222222,16054.97,458.7134285714286,47.64457142857142,44.16457142857142,10.619894895204403,0.5247823136825019,240.72469436294745,0.4435985377613884,0.2405980479039139,-16.377237667363556,0.1311595561973661,0.0325227749392844,0.1328919235502571,0.0011203405037543,-0.3042016806722689,0.0101563789153701,-0.0554621848739495,0.6393217922234354,18,17,17,457.8166666666667,459.66294117647055,0.9959834166637876,-1.846274509803834,64.70588235294117,0.036215085885416,0.3270575890803964,Q2_media-baja,0,0,Pequeña
cundinamarca,avena,20,2007,2024,18,16,55.55555555555556,15948.86,797.443,279.5,265.6,2.615529674401187,1.084761580619607,865.0355291340411,0.8570792198338291,0.3395289199217662,42.57884473603014,0.0981542029944573,0.1786119365805762,9.804316406567176,0.0678606671918219,-0.0689677008883991,0.6727015236412293,-0.151406659722045,0.3602531208258344,11,9,9,845.9090909090909,738.2066666666667,1.145897387690562,107.70242424242416,66.66666666666666,0.1058936151224465,0.5499585277603037,Q3_media-alta,0,0,Pequeña
magdalena,ajonjoli,34,2007,2024,18,2,94.44444444444444,15762.63,463.6067647058823,582.3264705882352,532.5058823529412,0.8166048752266538,1.0667957458791866,494.5737243490483,0.6611717812337833,0.1538397066640488,46.02912626032117,0.232571022322622,0.0038732335006516,34.29903655449983,0.2130857352679706,0.2747547926396032,0.0224176969701091,0.2941176470588235,0.0144437720120673,17,17,16,233.07294117647052,694.1405882352941,0.3357719532998485,-461.0676470588235,12.5,0.0618994415164841,0.2887752369291305,Q2_media-baja,0,0,Pequeña
tolima,pimenton,20,2007,2024,18,16,55.55555555555556,15724.0,786.2,44.25,38.1,21.22956915888885,0.670513204926618,527.1574817133071,0.7845584333035005,0.2362709103410643,-52.1426322234533,0.4415301416598851,0.0013946068580782,-3.9976091900402384,0.598382292433779,-0.190855469631952,0.2511793340087052,-0.3281089794448553,0.0490469768431467,10,10,10,725.9,846.5,0.8575310100413467,-120.60000000000002,10.0,0.0713554280040958,0.2091419586284787,Q3_media-alta,0,0,Pequeña
santander,arveja,35,2007,2024,18,1,97.2222222222222,15716.05,449.03,331.85914285714284,316.5182857142857,1.4389145612433518,0.2294711251525213,103.03941932723669,0.2209212483455815,0.1541650333286688,3.4437606571475188,0.0316533032498596,0.3065382591312733,4.18148896104859,0.0921805470243927,0.0841043190644879,0.4776153287710161,0.1260504201680672,0.2868273292444375,18,17,17,488.5838888888889,407.14941176470586,1.200011285221369,81.43447712418305,76.47058823529412,0.0300329289040636,0.3037951755849065,Q2_media-baja,0,0,Pequeña
valle del cauca,cimarron,31,2007,2024,18,5,86.11111111111111,14792.45,477.1758064516129,59.90112201963534,58.61079943899018,7.536818979225929,0.7374101860322492,351.8743002055724,0.6136769286363633,0.2564494963897517,-35.57928341248305,0.3240886542479081,0.0008307000564067,-4.0602106807857945,0.3867160190152709,-0.3373022250502402,0.0079634892065499,-0.4265811576481578,0.0008461239525811,16,15,15,547.996875,401.6333333333333,1.3644208025562288,146.36354166666672,73.33333333333333,0.0492333126679744,0.6848780795985364,Q2_media-baja,0,0,Pequeña
atlantico,tomate,35,2007,2024,18,1,97.2222222222222,14784.0,422.4,43.53142857142857,36.43714285714285,13.19055283706632,1.0200738224485548,430.8791826022696,1.00751486201441,0.6306836858875938,4.235465504203551,0.0027381119259984,0.7652969148965565,-3.818938955859024,0.214850611657119,0.0386554621848739,0.7439455285232186,-0.2333092408203529,0.0498423445342161,18,17,17,217.65,639.1941176470588,0.3405068882692361,-421.5441176470588,17.647058823529413,0.0574520167431211,0.1189848614782581,Q2_media-baja,0,0,Pequeña
caldas,repollo,30,2007,2024,18,6,83.33333333333334,14398.469999999998,479.9489999999999,24.800759259259262,23.637795458354287,20.32959489576887,0.9194980184170812,441.3121544412597,0.6510604692542363,0.4181324003252276,-3.5196313480256243,0.0014497200217373,0.8416705445996187,0.2641879458256988,0.0061014765876486,0.1012658898340376,0.4323771593734742,-0.1795168047057939,0.1639763225832315,16,14,14,460.05375,502.68642857142856,0.9151903131887104,-42.63267857142853,57.14285714285714,0.0605764684114613,0.3206419693269532,Q2_media-baja,0,0,Pequeña
norte de santander,remolacha,35,2007,2024,18,1,97.2222222222222,14392.8,411.2228571428572,25.485714285714284,24.65142857142857,16.75891939821856,0.1724208577830203,70.90339776855585,0.1706013097159622,0.0766085233010016,2.6021662737422715,0.0381676934692263,0.2607151817166866,0.2922616135106683,0.1280398440591389,0.1440729702512611,0.226853588284012,0.2294975494510528,0.059333466754994,18,17,17,409.9500000000001,412.57058823529417,0.9936481457718466,-2.6205882352941217,41.17647058823529,0.0293965586732681,0.5121386892145101,Q2_media-baja,0,0,Pequeña
cesar,pimenton,30,2007,2024,18,6,83.33333333333334,14365.65,478.855,99.55,87.695,5.864216293853743,0.7953542381331243,380.8593537012373,0.6452775794673355,0.5416813421316641,39.37908481472834,0.2763243014684434,0.0028522601578214,7.776773504986159,0.3788264696079297,0.3977011494252874,0.0017234661675702,0.4050635593361504,0.0016864743520894,17,13,13,456.1911764705882,508.49230769230775,0.8971446953463703,-52.30113122171952,61.53846153846154,0.0537167361770815,0.2091419586284787,Q2_media-baja,0,0,Pequeña
tolima,cilantro,35,2007,2024,18,1,97.2222222222222,14246.95,407.0557142857143,84.92285714285715,77.13,3.7826137571735,1.6173531237027663,658.3528310210608,1.4984500820399382,0.5070378330447622,-67.14569562445325,0.2947670012749007,0.0007519277980399,-11.511692836914138,0.2319020325906445,-0.1672318770209722,0.1594606326852727,-0.133237010024753,0.2666802673670875,18,17,17,413.0861111111111,400.6705882352941,1.0309868586324231,12.415522875816976,52.94117647058824,0.1011740884159488,0.1839147916650591,Q2_media-baja,0,0,Pequeña
atlantico,frijol,35,2007,2024,18,1,97.2222222222222,13909.92,397.4262857142857,476.8671428571428,380.0085714285714,0.9494374986405736,0.8965477452818332,356.3116403728765,0.5167556847964097,0.2981614571893568,42.129772696944094,0.3961668515997551,5.108619881478493e-05,17.974764616046148,0.1507721131715715,0.5092436974789916,1.684750517899537e-05,0.1630252100840336,0.1683456938502612,18,17,17,419.7244444444445,373.81647058823535,1.122808858004487,45.90797385620914,58.82352941176471,0.0508809201839819,0.0999856046495873,Q2_media-baja,0,0,Pequeña
tolima,mani,27,2007,2024,18,9,75.0,13811.0,511.5185185185185,348.44444444444446,333.9259259259259,1.494615365494268,1.3691607650503872,700.3510861522554,1.30753875129745,0.1829103720694709,-67.65695230396122,0.3288939094576706,0.0017642722730427,-46.04466451091353,0.3599523243283444,-0.3314341250329156,0.0162624859308331,-0.3500807438017759,0.0108821517445426,16,11,11,633.75,333.72727272727275,1.899005720512122,300.02272727272725,54.54545454545454,0.103895241720696,0.3633102890771709,Q2_media-baja,0,0,Pequeña
cauca,mani,35,2007,2024,18,1,97.2222222222222,13720.09,392.00257142857146,295.24285714285713,267.2228571428571,1.4182417125359572,0.9882830081755712,387.4094805039878,0.5623003590904385,0.5602712131815716,25.96279851133551,0.1272689439463008,0.0354067848611562,5.911999762762629,0.0359362882866709,0.3512605042016806,0.0029964751101979,0.273420155436027,0.021338117987782,18,17,17,494.2055555555556,283.78764705882355,1.7414625360811302,210.41790849673205,41.17647058823529,0.0556799284444497,0.3633102890771709,Q2_media-baja,0,0,Pequeña
antioquia,cebolla de bulbo,35,2007,2024,18,1,97.2222222222222,13671.29,390.60828571428567,14.582857142857142,13.57857142857143,16.3794967681525,2.0195567672035124,788.8556067400486,1.0642305036432007,0.7171938213881818,33.68142979997928,0.0516589921194261,0.1891587321506279,0.2153284996219029,0.0054551450601509,-0.3141762510586134,0.0093801228094238,-0.2210628378550836,0.070797722618938,18,17,17,351.20500000000004,432.3294117647059,0.8123550941547839,-81.12441176470588,23.52941176470588,0.1417736524265755,0.3270575890803964,Q2_media-baja,0,0,Pequeña
sucre,berenjena,29,2007,2024,18,7,80.55555555555556,13229.6,456.1931034482759,68.77586206896552,62.210344827586205,8.250588036066741,0.7081622882984628,323.0587520439084,0.8096467285631495,0.3301845783222889,20.14823933126378,0.1280760209824291,0.0566332828445665,3.566265848823725,0.1350581697063327,0.1822660098522167,0.1723937936829294,0.2645259226329628,0.0445998865627425,17,12,11,535.6676470588236,343.6041666666667,1.558967262403658,192.0634803921569,81.81818181818183,0.0511793426205793,0.2698952625015421,Q2_media-baja,0,0,Pequeña
meta,tomate,23,2012,2024,13,3,88.46153846153845,12648.6,549.9391304347827,24.655652173913044,24.04869565217392,20.27265534296799,0.7704584421515149,423.7052457129414,0.6682837191798037,0.3174684779710764,33.8590283427809,0.0946209399134898,0.1533357410337688,1.4483661220406807,0.1144900967197058,0.2015810276679842,0.1888380829020091,0.1150802711697233,0.4434157166602566,13,10,10,489.7823076923077,628.143,0.7797305831511419,-138.36069230769232,50.0,0.0681650976253608,0.1189848614782581,Q2_media-baja,0,0,Pequeña
boyaca,haba,31,2007,2024,18,5,86.11111111111111,12488.4,402.85161290322577,324.9645161290323,299.38387096774204,1.4353159541710871,0.7266303937396087,292.7242261025074,0.7109008563330728,0.1744391814329753,-31.43617028850088,0.3483893195192754,0.0004737437681455,-26.440932956021832,0.3957186256618015,-0.3849462365591398,0.0020361273500724,-0.4451612903225806,0.0003084321604958,18,13,13,537.4966666666667,216.42,2.483581307950589,321.07666666666665,76.92307692307693,0.0487406367046673,0.5676735391369351,Q2_media-baja,0,0,Pequeña
